6.9538 	WARNING 	User requested fullscreen with size [1792 1120], but screen is actually [1920, 1080]. Using actual size
7.5257 	EXP 	window1: recordFrameIntervals = False
7.5268 	EXP 	window1: mouseVisible = False
8.5717 	EXP 	replicate_nsd: status = STARTED
8.5721 	EXP 	window1: mouseVisible = False
8.5780 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
8.5781 	EXP 	window1: mouseVisible = False
8.5865 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8.4, 8.4]), texRes=128.0, units='deg', win=Window(...))
8.5866 	EXP 	window1: mouseVisible = False
8.5896 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='polygon_3', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
8.5897 	EXP 	window1: mouseVisible = False
8.5931 	EXP 	Created polygon_4 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='polygon_4', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
8.5932 	EXP 	window1: mouseVisible = False
8.5941 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
8.5942 	EXP 	window1: mouseVisible = False
8.6182 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5000000000000002, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='waiting for scanner…', units='deg', win=Window(...), wrapWidth=15.0)
8.6183 	EXP 	window1: mouseVisible = False
8.6219 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8.4, 8.4]), texRes=128.0, units='deg', win=Window(...))
8.6220 	EXP 	window1: mouseVisible = False
8.6248 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='polygon', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
8.6249 	EXP 	window1: mouseVisible = False
8.6275 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='polygon_2', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
8.6275 	EXP 	window1: mouseVisible = False
8.6284 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
8.6285 	EXP 	window1: mouseVisible = False
8.6309 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5000000000000002, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='waiting for scanner…', units='deg', win=Window(...), wrapWidth=15.0)
0.0233 	EXP 	text_6: height = 0.5000000000000001
0.0233 	EXP 	text_6: height = 0.5000000000000002
0.0233 	EXP 	text_6: height = 0.5000000000000002
0.0233 	EXP 	text_6: text = 'Press any button to begin the practice trials.'
0.0233 	EXP 	text_6: autoDraw = True
1.2276 	DATA 	Mouse: Left button down, pos=(963,603)
1.3064 	DATA 	Mouse:  Left button up, pos=(963,603)
2.3585 	EXP 	Imported practice_conditions_files/practice_participant2_.csv as conditions, 20 conditions, 3 params
2.3588 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
2.3590 	EXP 	New trial (rep=0, index=0): OrderedDict([('current_image', 'practice_images/paired_image_29_1.png'), ('trial_index', 0), ('is_blank_trial', 0)])
2.4438 	DATA 	Keypress: 2
2.4463 	EXP 	text_6: autoDraw = False
2.4463 	EXP 	image_2: image = 'practice_images/paired_image_29_1.png'
2.4463 	EXP 	image_2: autoDraw = True
2.4463 	EXP 	polygon_3: autoDraw = True
5.4466 	EXP 	image_2: autoDraw = False
6.3661 	EXP 	New trial (rep=0, index=1): OrderedDict([('current_image', 'practice_images/paired_image_12_1.png'), ('trial_index', 1), ('is_blank_trial', 0)])
6.3793 	EXP 	image_2: autoDraw = False
6.3793 	EXP 	polygon_3: autoDraw = False
6.3793 	EXP 	polygon_4: autoDraw = False
6.3793 	EXP 	image_2: image = 'practice_images/paired_image_12_1.png'
6.3793 	EXP 	image_2: autoDraw = True
6.3793 	EXP 	polygon_3: autoDraw = True
9.3733 	EXP 	image_2: autoDraw = False
10.3637 	EXP 	New trial (rep=0, index=2): OrderedDict([('current_image', 'practice_images/paired_image_22_2.png'), ('trial_index', 2), ('is_blank_trial', 0)])
10.3767 	EXP 	polygon_3: autoDraw = False
10.3767 	EXP 	image_2: autoDraw = False
10.3767 	EXP 	polygon_3: autoDraw = False
10.3767 	EXP 	polygon_4: autoDraw = False
10.3767 	EXP 	image_2: image = 'practice_images/paired_image_22_2.png'
10.3767 	EXP 	image_2: autoDraw = True
10.3767 	EXP 	polygon_3: autoDraw = True
13.3734 	EXP 	image_2: autoDraw = False
14.3643 	EXP 	New trial (rep=0, index=3): OrderedDict([('current_image', 'practice_images/paired_image_20_2.png'), ('trial_index', 3), ('is_blank_trial', 0)])
14.3805 	EXP 	polygon_3: autoDraw = False
14.3805 	EXP 	image_2: autoDraw = False
14.3805 	EXP 	polygon_3: autoDraw = False
14.3805 	EXP 	polygon_4: autoDraw = False
14.3805 	EXP 	image_2: image = 'practice_images/paired_image_20_2.png'
14.3805 	EXP 	image_2: autoDraw = True
14.3805 	EXP 	polygon_3: autoDraw = True
17.3765 	EXP 	image_2: autoDraw = False
18.3763 	EXP 	New trial (rep=0, index=4): OrderedDict([('current_image', 'practice_images/paired_image_33_1.png'), ('trial_index', 4), ('is_blank_trial', 0)])
18.3887 	EXP 	image_2: autoDraw = False
18.3887 	EXP 	polygon_3: autoDraw = False
18.3887 	EXP 	polygon_4: autoDraw = False
18.3887 	EXP 	image_2: image = 'practice_images/paired_image_33_1.png'
18.3887 	EXP 	image_2: autoDraw = True
18.3887 	EXP 	polygon_3: autoDraw = True
20.0501 	DATA 	Keypress: escape
20.1726 	EXP 	replicate_nsd: status = STOPPED
20.1916 	EXP 	image_2: autoDraw = False
20.1916 	EXP 	polygon_3: autoDraw = False
20.1916 	EXP 	replicate_nsd: status = STOPPED
20.2231 	EXP 	window1: mouseVisible = True
20.3093 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3094 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
20.3095 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
